Skater,Country,Year,Segment,Element_ID,Element_Name,Base_Value,GOE,Element_Score,Is_Jump,Is_Quad,Underrotated,Fall,Medal
Hanyu Yuzuru,JPN,2014,FS,1,4S,10.5,-3,7.5,TRUE,TRUE,FALSE,TRUE,Gold
Hanyu Yuzuru,JPN,2014,FS,2,4T,10.3,2.14,12.44,TRUE,TRUE,FALSE,FALSE,Gold
Hanyu Yuzuru,JPN,2014,FS,3,3F,5.3,-1.9,3.4,TRUE,FALSE,FALSE,TRUE,Gold
Hanyu Yuzuru,JPN,2014,FS,4,StSq3,3.3,1,4.3,FALSE,FALSE,FALSE,FALSE,Gold
Hanyu Yuzuru,JPN,2014,FS,5,FCCoSp4,3.5,1,4.5,FALSE,FALSE,FALSE,FALSE,Gold
Hanyu Yuzuru,JPN,2014,FS,6,3A+3T,13.86,2.43,16.29,TRUE,FALSE,FALSE,FALSE,Gold
Hanyu Yuzuru,JPN,2014,FS,7,3A+2T,10.78,0.29,11.07,TRUE,FALSE,FALSE,FALSE,Gold
Hanyu Yuzuru,JPN,2014,FS,8,3Lo,5.61,0.3,5.91,TRUE,FALSE,FALSE,FALSE,Gold
Hanyu Yuzuru,JPN,2014,FS,9,3Lz+1Lo+SEQ,5.72,-0.3,5.42,TRUE,FALSE,FALSE,FALSE,Gold
Hanyu Yuzuru,JPN,2014,FS,10,3Lz,6.6,1.2,7.8,TRUE,FALSE,FALSE,FALSE,Gold
Hanyu Yuzuru,JPN,2014,FS,11,ChSq1,2,1.6,3.6,FALSE,FALSE,FALSE,FALSE,Gold
Hanyu Yuzuru,JPN,2014,FS,12,FCSSp4,3,0.79,3.79,FALSE,FALSE,FALSE,FALSE,Gold
Hanyu Yuzuru,JPN,2014,FS,13,CCoSp3,3,0.64,3.64,FALSE,FALSE,FALSE,FALSE,Gold
Chan Patrick,CAN,2014,FS,1,4T+3T,14.4,3,17.4,TRUE,TRUE,FALSE,FALSE,Silver
Chan Patrick,CAN,2014,FS,2,4T,10.3,-1.57,8.73,TRUE,TRUE,FALSE,FALSE,Silver
Chan Patrick,CAN,2014,FS,3,3A,8.5,-2.57,5.93,TRUE,FALSE,FALSE,FALSE,Silver
Chan Patrick,CAN,2014,FS,4,StSq4,3.9,2,5.9,FALSE,FALSE,FALSE,FALSE,Silver
Chan Patrick,CAN,2014,FS,5,FSSp4,3,1,4,FALSE,FALSE,FALSE,FALSE,Silver
Chan Patrick,CAN,2014,FS,6,3Lz+1Lo+2S,8.58,0.5,9.08,TRUE,FALSE,FALSE,FALSE,Silver
Chan Patrick,CAN,2014,FS,7,3Lz,6.6,1.2,7.8,TRUE,FALSE,FALSE,FALSE,Silver
Chan Patrick,CAN,2014,FS,8,3Lo,5.61,0,5.61,TRUE,FALSE,FALSE,FALSE,Silver
Chan Patrick,CAN,2014,FS,9,3F+2T,7.26,0.6,7.86,TRUE,FALSE,FALSE,FALSE,Silver
Chan Patrick,CAN,2014,FS,10,CCSp3,2.8,0.86,3.66,FALSE,FALSE,FALSE,FALSE,Silver
Chan Patrick,CAN,2014,FS,11,2A,3.63,-1,2.63,TRUE,FALSE,FALSE,FALSE,Silver
Chan Patrick,CAN,2014,FS,12,ChSq1,2,1.8,3.8,FALSE,FALSE,FALSE,FALSE,Silver
Chan Patrick,CAN,2014,FS,13,CCoSp3,3,0,3,FALSE,FALSE,FALSE,FALSE,Silver
Ten Denis,KAZ,2014,FS,1,4T,10.3,0,10.3,TRUE,TRUE,FALSE,FALSE,Bronze
Ten Denis,KAZ,2014,FS,2,3A+3T,12.6,1.86,14.46,TRUE,FALSE,FALSE,FALSE,Bronze
Ten Denis,KAZ,2014,FS,3,3A,8.5,1.29,9.79,TRUE,FALSE,FALSE,FALSE,Bronze
Ten Denis,KAZ,2014,FS,4,StSq4,3.9,1.3,5.2,FALSE,FALSE,FALSE,FALSE,Bronze
Ten Denis,KAZ,2014,FS,5,CCSp4,3.2,0.64,3.84,FALSE,FALSE,FALSE,FALSE,Bronze
Ten Denis,KAZ,2014,FS,6,3F+1Lo+3S,11,1.2,12.2,TRUE,FALSE,FALSE,FALSE,Bronze
Ten Denis,KAZ,2014,FS,7,3Lz+2T,8.03,0.8,8.83,TRUE,FALSE,FALSE,FALSE,Bronze
Ten Denis,KAZ,2014,FS,8,3Lo,5.61,1,6.61,TRUE,FALSE,FALSE,FALSE,Bronze
Ten Denis,KAZ,2014,FS,9,3F,5.83,-0.7,5.13,TRUE,FALSE,FALSE,FALSE,Bronze
Ten Denis,KAZ,2014,FS,10,2A,3.63,-0.93,2.7,TRUE,FALSE,FALSE,FALSE,Bronze
Ten Denis,KAZ,2014,FS,11,FSSp4,3,0.14,3.14,FALSE,FALSE,FALSE,FALSE,Bronze
Ten Denis,KAZ,2014,FS,12,ChSq1,2,1.2,3.2,FALSE,FALSE,FALSE,FALSE,Bronze
Ten Denis,KAZ,2014,FS,13,CCoSp3,3,0.5,3.5,FALSE,FALSE,FALSE,FALSE,Bronze
Machida Tatsuki,JPN,2014,FS,1,4T,10.3,-3,7.3,TRUE,TRUE,TRUE,TRUE,NaN
Machida Tatsuki,JPN,2014,FS,2,4T+2T,11.6,0.29,11.89,TRUE,TRUE,FALSE,FALSE,NaN
Machida Tatsuki,JPN,2014,FS,3,3A+3T,12.6,0.86,13.46,TRUE,FALSE,FALSE,FALSE,NaN
Machida Tatsuki,JPN,2014,FS,4,FSSp4,3,0.71,3.71,FALSE,FALSE,FALSE,FALSE,NaN
Machida Tatsuki,JPN,2014,FS,5,StSq3,3.3,1,4.3,FALSE,FALSE,FALSE,FALSE,NaN
Machida Tatsuki,JPN,2014,FS,6,3A,9.35,0.43,9.78,TRUE,FALSE,FALSE,FALSE,NaN
Machida Tatsuki,JPN,2014,FS,7,CCSp2,2.3,0.71,3.01,FALSE,FALSE,FALSE,FALSE,NaN
Machida Tatsuki,JPN,2014,FS,8,3Lo,5.61,0.5,6.11,TRUE,FALSE,FALSE,FALSE,NaN
Machida Tatsuki,JPN,2014,FS,9,3Lz,6.6,0,6.6,TRUE,FALSE,FALSE,FALSE,NaN
Machida Tatsuki,JPN,2014,FS,10,3F+2T+2Lo,9.24,0.6,9.84,TRUE,FALSE,FALSE,FALSE,NaN
Machida Tatsuki,JPN,2014,FS,11,3S,4.62,0.8,5.42,TRUE,FALSE,FALSE,FALSE,NaN
Machida Tatsuki,JPN,2014,FS,12,ChSq1,2,0.8,2.8,FALSE,FALSE,FALSE,FALSE,NaN
Machida Tatsuki,JPN,2014,FS,13,CCoSp4,3.5,0.5,4,FALSE,FALSE,FALSE,FALSE,NaN
Fernandez Javier,ESP,2014,FS,1,4T,10.3,2.14,12.44,TRUE,TRUE,FALSE,FALSE,NaN
Fernandez Javier,ESP,2014,FS,2,4S+2T,11.8,2.29,14.09,TRUE,TRUE,FALSE,FALSE,NaN
Fernandez Javier,ESP,2014,FS,3,3A,8.5,-0.71,7.79,TRUE,FALSE,FALSE,FALSE,NaN
Fernandez Javier,ESP,2014,FS,4,CSSp4,3,0.86,3.86,FALSE,FALSE,FALSE,FALSE,NaN
Fernandez Javier,ESP,2014,FS,5,StSq3,3.3,1,4.3,FALSE,FALSE,FALSE,FALSE,NaN
Fernandez Javier,ESP,2014,FS,6,3S,4.62,1.2,5.82,TRUE,FALSE,FALSE,FALSE,NaN
Fernandez Javier,ESP,2014,FS,7,2Lz+2T,3.74,0,3.74,TRUE,FALSE,TRUE,TRUE,NaN
Fernandez Javier,ESP,2014,FS,8,3Lo,5.61,0.8,6.41,TRUE,FALSE,FALSE,FALSE,NaN
Fernandez Javier,ESP,2014,FS,9,3F+1Lo+2S,7.81,0.4,8.21,TRUE,FALSE,FALSE,FALSE,NaN
Fernandez Javier,ESP,2014,FS,10,FCCoSp4,3.5,0.14,3.64,FALSE,FALSE,FALSE,FALSE,NaN
Fernandez Javier,ESP,2014,FS,11,ChSq1,2,1.5,3.5,FALSE,FALSE,FALSE,FALSE,NaN
Fernandez Javier,ESP,2014,FS,12,3S+SEQ,0,0,0,TRUE,FALSE,TRUE,TRUE,NaN
Fernandez Javier,ESP,2014,FS,13,CCoSp4,3.5,0.5,4,FALSE,FALSE,FALSE,FALSE,NaN
Takahashi Daisuke,JPN,2014,FS,1,4T,4.1,-2,2.1,TRUE,TRUE,TRUE,FALSE,NaN
Takahashi Daisuke,JPN,2014,FS,2,3Lz,6,1.3,7.3,TRUE,FALSE,FALSE,FALSE,NaN
Takahashi Daisuke,JPN,2014,FS,3,3A,8.5,2.14,10.64,TRUE,FALSE,FALSE,FALSE,NaN
Takahashi Daisuke,JPN,2014,FS,4,StSq4,3.9,2,5.9,FALSE,FALSE,FALSE,FALSE,NaN
Takahashi Daisuke,JPN,2014,FS,5,FCCoSp3,3,0.57,3.57,FALSE,FALSE,FALSE,FALSE,NaN
Takahashi Daisuke,JPN,2014,FS,6,3A+SEQ,5.28,-3,2.28,TRUE,FALSE,TRUE,TRUE,NaN
Takahashi Daisuke,JPN,2014,FS,7,3Lz+3T,11.11,0.6,11.71,TRUE,FALSE,FALSE,FALSE,NaN
Takahashi Daisuke,JPN,2014,FS,8,3Lo,5.61,0.8,6.41,TRUE,FALSE,FALSE,FALSE,NaN
Takahashi Daisuke,JPN,2014,FS,9,3F,5.83,1.1,6.93,TRUE,FALSE,FALSE,FALSE,NaN
Takahashi Daisuke,JPN,2014,FS,10,3S,4.62,0,4.62,TRUE,FALSE,FALSE,FALSE,NaN
Takahashi Daisuke,JPN,2014,FS,11,CCoSp4,3.5,1,4.5,FALSE,FALSE,FALSE,FALSE,NaN
Takahashi Daisuke,JPN,2014,FS,12,ChSq1,2,1.7,3.7,FALSE,FALSE,FALSE,FALSE,NaN
Takahashi Daisuke,JPN,2014,FS,13,CLSp3,2.9,0.71,3.61,FALSE,FALSE,FALSE,FALSE,NaN
Yan Han,CHN,2014,FS,1,3A,8.5,2.57,11.07,TRUE,FALSE,FALSE,FALSE,NaN
Yan Han,CHN,2014,FS,2,4T+3T,14.4,1.71,16.11,TRUE,TRUE,FALSE,FALSE,NaN
Yan Han,CHN,2014,FS,3,3F+2T,6.6,0.5,7.1,TRUE,FALSE,FALSE,FALSE,NaN
Yan Han,CHN,2014,FS,4,StSq3,3.3,0.57,3.87,FALSE,FALSE,FALSE,FALSE,NaN
Yan Han,CHN,2014,FS,5,FCSp4,3.2,0.14,3.34,FALSE,FALSE,FALSE,FALSE,NaN
Yan Han,CHN,2014,FS,6,1Lo,0.55,0,0.55,TRUE,FALSE,TRUE,TRUE,NaN
Yan Han,CHN,2014,FS,7,3Lz+2T+2Lo,10.01,0.9,10.91,TRUE,FALSE,FALSE,FALSE,NaN
Yan Han,CHN,2014,FS,8,3F,5.83,0.7,6.53,TRUE,FALSE,FALSE,FALSE,NaN
Yan Han,CHN,2014,FS,9,CCoSp4,3.5,0.29,3.79,FALSE,FALSE,FALSE,FALSE,NaN
Yan Han,CHN,2014,FS,10,3Lz,6.6,-0.7,5.9,TRUE,FALSE,FALSE,FALSE,NaN
Yan Han,CHN,2014,FS,11,3S,4.62,0.9,5.52,TRUE,FALSE,FALSE,FALSE,NaN
Yan Han,CHN,2014,FS,12,ChSq1,2,0.6,2.6,FALSE,FALSE,FALSE,FALSE,NaN
Yan Han,CHN,2014,FS,13,CSSp3,2.6,0.71,3.31,FALSE,FALSE,FALSE,FALSE,NaN
Abbott Jeremy,USA,2014,FS,1,3T,4.1,0.9,5,TRUE,FALSE,FALSE,FALSE,NaN
Abbott Jeremy,USA,2014,FS,2,3A+3T,12.6,0.71,13.31,TRUE,FALSE,FALSE,FALSE,NaN
Abbott Jeremy,USA,2014,FS,3,CSSp4,3,0.57,3.57,FALSE,FALSE,FALSE,FALSE,NaN
Abbott Jeremy,USA,2014,FS,4,3F+2T,6.6,0.7,7.3,TRUE,FALSE,FALSE,FALSE,NaN
Abbott Jeremy,USA,2014,FS,5,StSq3,3.3,1,4.3,FALSE,FALSE,FALSE,FALSE,NaN
Abbott Jeremy,USA,2014,FS,6,2A,3.3,0.71,4.01,TRUE,TRUE,FALSE,FALSE,NaN
Abbott Jeremy,USA,2014,FS,7,3A,9.35,1.29,10.64,TRUE,TRUE,FALSE,FALSE,NaN
Abbott Jeremy,USA,2014,FS,8,3S,4.62,0.8,5.42,TRUE,FALSE,FALSE,FALSE,NaN
Abbott Jeremy,USA,2014,FS,9,3Lz+2T+2T,9.46,0.2,9.66,TRUE,FALSE,FALSE,FALSE,NaN
Abbott Jeremy,USA,2014,FS,10,2A,3.63,0.36,3.99,FALSE,FALSE,FALSE,FALSE,NaN
Abbott Jeremy,USA,2014,FS,11,FUSp3,2.4,0.5,2.9,FALSE,FALSE,FALSE,FALSE,NaN
Abbott Jeremy,USA,2014,FS,12,ChSq1,2,1.5,3.5,TRUE,FALSE,FALSE,FALSE,NaN
Abbott Jeremy,USA,2014,FS,13,CCoSp4,3.5,1,4.5,TRUE,FALSE,FALSE,FALSE,NaN
Liebers Peter,GER,2014,FS,1,4T,10.3,-3,7.3,TRUE,FALSE,FALSE,FALSE,NaN
Liebers Peter,GER,2014,FS,2,3A+3T,12.6,1.86,14.46,TRUE,FALSE,FALSE,FALSE,NaN
Liebers Peter,GER,2014,FS,3,3Lz,6,0.7,6.7,FALSE,FALSE,FALSE,FALSE,NaN
Liebers Peter,GER,2014,FS,4,StSq3,3.3,0.64,3.94,FALSE,FALSE,FALSE,FALSE,NaN
Liebers Peter,GER,2014,FS,5,3A,9.35,-2,7.35,FALSE,FALSE,FALSE,FALSE,NaN
Liebers Peter,GER,2014,FS,6,3Lz+2T+2T,9.46,0.4,9.86,TRUE,FALSE,FALSE,FALSE,NaN
Liebers Peter,GER,2014,FS,7,FSSp3,2.6,0.5,3.1,TRUE,FALSE,FALSE,FALSE,NaN
Liebers Peter,GER,2014,FS,8,3S,4.62,0.2,4.82,TRUE,TRUE,FALSE,FALSE,NaN
Liebers Peter,GER,2014,FS,9,3Lo,5.61,-0.5,5.11,FALSE,FALSE,FALSE,FALSE,NaN
Liebers Peter,GER,2014,FS,10,FCCoSp3,3,0.07,3.07,FALSE,FALSE,FALSE,FALSE,NaN
Liebers Peter,GER,2014,FS,11,2A,3.63,0.64,4.27,TRUE,FALSE,FALSE,FALSE,NaN
Liebers Peter,GER,2014,FS,12,ChSq1,2,0.7,2.7,TRUE,FALSE,TRUE,FALSE,NaN
Liebers Peter,GER,2014,FS,13,CCoSp3,3,0.29,3.29,TRUE,FALSE,FALSE,FALSE,NaN
Reynolds Kevin,CAN,2014,FS,1,4S<,7.4,-1.86,5.54,TRUE,FALSE,FALSE,FALSE,NaN
Reynolds Kevin,CAN,2014,FS,2,4T<+3T+2Lo,13.1,-0.86,12.24,FALSE,FALSE,FALSE,FALSE,NaN
Reynolds Kevin,CAN,2014,FS,3,3A+2T,9.8,-1.43,8.37,TRUE,FALSE,FALSE,FALSE,NaN
Reynolds Kevin,CAN,2014,FS,4,CCSp3,2.8,-0.04,2.76,FALSE,FALSE,FALSE,FALSE,NaN
Reynolds Kevin,CAN,2014,FS,5,StSq3,3.3,0.57,3.87,FALSE,FALSE,FALSE,FALSE,NaN
Reynolds Kevin,CAN,2014,FS,6,4T,11.33,0.57,11.9,TRUE,TRUE,FALSE,FALSE,NaN
Reynolds Kevin,CAN,2014,FS,7,2A,3.63,0.29,3.92,TRUE,TRUE,FALSE,FALSE,NaN
Reynolds Kevin,CAN,2014,FS,8,3F,5.83,-0.1,5.73,TRUE,FALSE,FALSE,FALSE,NaN
Reynolds Kevin,CAN,2014,FS,9,CCoSp3,3,0.57,3.57,TRUE,FALSE,FALSE,FALSE,NaN
Reynolds Kevin,CAN,2014,FS,10,3Lz,6.6,0.1,6.7,FALSE,FALSE,FALSE,FALSE,NaN
Reynolds Kevin,CAN,2014,FS,11,3S+3T,9.13,-0.1,9.03,FALSE,FALSE,FALSE,FALSE,NaN
Reynolds Kevin,CAN,2014,FS,12,ChSq1,2,0.7,2.7,TRUE,FALSE,FALSE,FALSE,NaN
Reynolds Kevin,CAN,2014,FS,13,FCCoSp4,3.5,0,3.5,TRUE,FALSE,FALSE,FALSE,NaN
Brown Jason,USA,2014,FS,1,2A,3.3,1,4.3,TRUE,FALSE,FALSE,FALSE,NaN
Brown Jason,USA,2014,FS,2,3A+3T,11.4,-2.71,8.69,TRUE,FALSE,FALSE,FALSE,NaN
Brown Jason,USA,2014,FS,3,CCSp4,3.2,1.14,4.34,FALSE,FALSE,FALSE,FALSE,NaN
Brown Jason,USA,2014,FS,4,3A,6,-3,3,FALSE,FALSE,FALSE,FALSE,NaN
Brown Jason,USA,2014,FS,5,CCoSp4,3.5,0.79,4.29,FALSE,FALSE,FALSE,FALSE,NaN
Brown Jason,USA,2014,FS,6,StSq3,3.3,1.21,4.51,FALSE,FALSE,FALSE,FALSE,NaN
Brown Jason,USA,2014,FS,7,3Lz+1Lo+3S,11.77,-0.4,11.37,TRUE,FALSE,FALSE,FALSE,NaN
Brown Jason,USA,2014,FS,8,3F+2T,7.26,0.7,7.96,TRUE,FALSE,FALSE,FALSE,NaN
Brown Jason,USA,2014,FS,9,A,0,0,0,FALSE,FALSE,FALSE,FALSE,NaN
Brown Jason,USA,2014,FS,10,2A,3.63,0,3.63,TRUE,FALSE,FALSE,FALSE,NaN
Brown Jason,USA,2014,FS,11,3Lz,6.6,1.3,7.9,TRUE,FALSE,FALSE,FALSE,NaN
Brown Jason,USA,2014,FS,12,ChSq1,2,1.6,3.6,FALSE,FALSE,FALSE,FALSE,NaN
Brown Jason,USA,2014,FS,13,3Lo,0,0,0,TRUE,FALSE,TRUE,FALSE,NaN
Brown Jason,USA,2015,FS,14,FCCoSp4,3.5,1,4.5,FALSE,FALSE,FALSE,FALSE,NaN
Verner Tomas,CZE,2025,FS,1,4T,10.3,-3,7.3,TRUE,TRUE,FALSE,FALSE,NaN
Verner Tomas,CZE,2025,FS,2,4T+SEQ,8.24,-1.71,6.53,TRUE,TRUE,FALSE,FALSE,NaN
Verner Tomas,CZE,2025,FS,3,3A,8.5,1.57,10.07,TRUE,FALSE,FALSE,FALSE,NaN
Verner Tomas,CZE,2025,FS,4,3F,5.3,0.7,6,TRUE,FALSE,FALSE,FALSE,NaN
Verner Tomas,CZE,2025,FS,5,StSq3,3.3,0.71,4.01,FALSE,FALSE,FALSE,FALSE,NaN
Verner Tomas,CZE,2025,FS,6,FUSp3,2.4,0.57,2.97,FALSE,FALSE,FALSE,FALSE,NaN
Verner Tomas,CZE,2025,FS,7,3A+3T,13.86,0.29,14.15,TRUE,FALSE,FALSE,FALSE,NaN
Verner Tomas,CZE,2025,FS,8,3Lo,5.61,0.8,6.41,TRUE,FALSE,FALSE,FALSE,NaN
Verner Tomas,CZE,2025,FS,9,2Lz,2.31,-0.64,1.67,TRUE,FALSE,FALSE,FALSE,NaN
Verner Tomas,CZE,2025,FS,10,2A+1Lo+2S,5.61,-0.21,5.4,TRUE,FALSE,FALSE,FALSE,NaN
Verner Tomas,CZE,2025,FS,11,CSSp3,2.6,0.57,3.17,FALSE,FALSE,FALSE,FALSE,NaN
Verner Tomas,CZE,2025,FS,12,ChSq1,2,1.3,3.3,FALSE,FALSE,FALSE,FALSE,NaN
Verner Tomas,CZE,2025,FS,13,CCoSp2,2.5,0.5,3,FALSE,FALSE,FALSE,FALSE,NaN
Brezina Michal,CZE,2014,FS,1,4S+2T,11.8,0.43,12.23,TRUE,FALSE,FALSE,FALSE,NaN
Brezina Michal,CZE,2014,FS,2,1A,1.1,0.06,1.16,TRUE,FALSE,FALSE,FALSE,NaN
Brezina Michal,CZE,2014,FS,3,4S,10.5,0.86,11.36,TRUE,TRUE,FALSE,FALSE,NaN
Brezina Michal,CZE,2014,FS,4,FSSp4,3,0.43,3.43,FALSE,FALSE,FALSE,FALSE,NaN
Brezina Michal,CZE,2014,FS,5,StSq3,3.3,0.93,4.23,FALSE,FALSE,FALSE,FALSE,NaN
Brezina Michal,CZE,2014,FS,6,3A+2T+2T,12.21,1.14,13.35,TRUE,FALSE,FALSE,FALSE,NaN
Brezina Michal,CZE,2014,FS,7,3F+3T<,9.02,-2.1,6.92,TRUE,FALSE,TRUE,FALSE,NaN
Brezina Michal,CZE,2014,FS,8,3Lo,5.61,0.3,5.91,TRUE,FALSE,FALSE,FALSE,NaN
Brezina Michal,CZE,2014,FS,9,3Lz,6.6,0.2,6.8,TRUE,FALSE,FALSE,FALSE,NaN
Brezina Michal,CZE,2014,FS,10,ChSq1,2,0.7,2.7,FALSE,FALSE,FALSE,FALSE,NaN
Brezina Michal,CZE,2014,FS,11,2S,1.43,0.03,1.46,TRUE,FALSE,FALSE,FALSE,NaN
Brezina Michal,CZE,2014,FS,12,CCoSp4,3.5,0.29,3.79,FALSE,FALSE,FALSE,FALSE,NaN
Brezina Michal,CZE,2014,FS,13,CSSp1,1.9,0.07,1.97,FALSE,FALSE,FALSE,FALSE,NaN
Joubert Brian,FRA,2014,FS,1,4T+2T,11.6,-0.14,11.46,TRUE,TRUE,FALSE,FALSE,NaN
Joubert Brian,FRA,2014,FS,2,4T,10.3,1.29,11.59,TRUE,TRUE,FALSE,FALSE,NaN
Joubert Brian,FRA,2014,FS,3,3A,8.5,-0.86,7.64,TRUE,FALSE,FALSE,FALSE,NaN
Joubert Brian,FRA,2014,FS,4,3Lo,5.1,0.4,5.5,TRUE,FALSE,FALSE,FALSE,NaN
Joubert Brian,FRA,2014,FS,5,FUSp3,2.4,0.36,2.76,FALSE,FALSE,FALSE,FALSE,NaN
Joubert Brian,FRA,2014,FS,6,StSq3,3.3,0.64,3.94,FALSE,FALSE,FALSE,FALSE,NaN
Joubert Brian,FRA,2014,FS,7,2Lz,2.31,0,2.31,TRUE,FALSE,FALSE,FALSE,NaN
Joubert Brian,FRA,2014,FS,8,2A,3.63,0.43,4.06,TRUE,FALSE,FALSE,FALSE,NaN
Joubert Brian,FRA,2014,FS,9,3F,5.83,-1,4.83,TRUE,FALSE,FALSE,FALSE,NaN
Joubert Brian,FRA,2014,FS,10,3S+2T+2T,7.48,0.7,8.18,TRUE,FALSE,FALSE,FALSE,NaN
Joubert Brian,FRA,2014,FS,11,CSSp3,2.6,0.21,2.81,FALSE,FALSE,FALSE,FALSE,NaN
Joubert Brian,FRA,2014,FS,12,ChSq1,2,0.6,2.6,FALSE,FALSE,FALSE,FALSE,NaN
Joubert Brian,FRA,2014,FS,13,CCoSp1,2,-0.17,1.83,FALSE,FALSE,FALSE,FALSE,NaN
Hendrickx Jorik,BEL,2014,FS,1,3A+2T,9.8,-1.14,8.66,TRUE,FALSE,FALSE,FALSE,NaN
Hendrickx Jorik,BEL,2014,FS,2,3A,8.5,-1.14,7.36,TRUE,FALSE,FALSE,FALSE,NaN
Hendrickx Jorik,BEL,2014,FS,3,3Lz+3T,10.1,0.5,10.6,TRUE,FALSE,FALSE,FALSE,NaN
Hendrickx Jorik,BEL,2014,FS,4,StSq3,3.3,0.43,3.73,FALSE,FALSE,FALSE,FALSE,NaN
Hendrickx Jorik,BEL,2014,FS,5,FCSp4,3.2,0.71,3.91,FALSE,FALSE,FALSE,FALSE,NaN
Hendrickx Jorik,BEL,2014,FS,6,3S+2T+2T,7.48,0.6,8.08,TRUE,FALSE,FALSE,FALSE,NaN
Hendrickx Jorik,BEL,2014,FS,7,3Lz,6.6,0,6.6,TRUE,FALSE,FALSE,FALSE,NaN
Hendrickx Jorik,BEL,2014,FS,8,3F,5.83,0.1,5.93,TRUE,FALSE,FALSE,FALSE,NaN
Hendrickx Jorik,BEL,2014,FS,9,3Lo,5.61,-0.1,5.51,TRUE,FALSE,FALSE,FALSE,NaN
Hendrickx Jorik,BEL,2014,FS,10,CSSp3,2.6,0.1,2.7,FALSE,FALSE,FALSE,FALSE,NaN
Hendrickx Jorik,BEL,2014,FS,11,ChSq1,2,0.6,2.6,FALSE,FALSE,FALSE,FALSE,NaN
Hendrickx Jorik,BEL,2014,FS,12,2A,3.63,0.36,3.99,TRUE,FALSE,FALSE,FALSE,NaN
Hendrickx Jorik,BEL,2014,FS,13,CCoSp4,3.5,0.71,4.21,FALSE,FALSE,FALSE,FALSE,NaN
Majorov Alexander,SWE,2014,FS,1,4T,10.3,-1.14,9.16,TRUE,TRUE,FALSE,FALSE,NaN
Majorov Alexander,SWE,2014,FS,2,3Lz+3T,10.1,-0.7,9.4,TRUE,FALSE,FALSE,FALSE,NaN
Majorov Alexander,SWE,2014,FS,3,3Lo,5.1,-1.1,4,TRUE,FALSE,FALSE,FALSE,NaN
Majorov Alexander,SWE,2014,FS,4,FCCoSp4,3.5,0.43,3.93,FALSE,FALSE,FALSE,FALSE,NaN
Majorov Alexander,SWE,2014,FS,5,StSq3,3.3,0.57,3.87,FALSE,FALSE,FALSE,FALSE,NaN
Majorov Alexander,SWE,2014,FS,6,3Lz+2T+2T,9.46,-0.5,8.96,TRUE,FALSE,FALSE,FALSE,NaN
Majorov Alexander,SWE,2014,FS,7,1A,1.21,-0.17,1.04,TRUE,FALSE,FALSE,FALSE,NaN
Majorov Alexander,SWE,2014,FS,8,3F+2T,7.26,0,7.26,TRUE,FALSE,FALSE,FALSE,NaN
Majorov Alexander,SWE,2014,FS,9,CCoSp4,3.5,0.14,3.64,FALSE,FALSE,FALSE,FALSE,NaN
Majorov Alexander,SWE,2014,FS,10,3S,4.62,0.5,5.12,TRUE,FALSE,FALSE,FALSE,NaN
Majorov Alexander,SWE,2014,FS,11,2A,3.63,0.43,4.06,TRUE,FALSE,FALSE,FALSE,NaN
Majorov Alexander,SWE,2014,FS,12,ChSq1,2,0.8,2.8,FALSE,FALSE,FALSE,FALSE,NaN
Majorov Alexander,SWE,2014,FS,13,FSSp3,2.6,0.21,2.81,FALSE,FALSE,FALSE,FALSE,NaN
Ge Misha,UZB,2014,FS,1,3A,8.5,-1,7.5,TRUE,FALSE,FALSE,FALSE,NaN
Ge Misha,UZB,2014,FS,2,3Lz,6,0,6,TRUE,FALSE,FALSE,FALSE,NaN
Ge Misha,UZB,2014,FS,3,3F,5.3,0,5.3,TRUE,FALSE,FALSE,FALSE,NaN
Ge Misha,UZB,2014,FS,4,3Lo,5.1,0.6,5.7,TRUE,FALSE,FALSE,FALSE,NaN
Ge Misha,UZB,2014,FS,5,CCSp3,2.8,0.36,3.16,FALSE,FALSE,FALSE,FALSE,NaN
Ge Misha,UZB,2014,FS,6,3Lz+2T+2Lo,9.1,-0.6,8.5,TRUE,FALSE,FALSE,FALSE,NaN
Ge Misha,UZB,2014,FS,7,3F+2T,7.26,0,7.26,TRUE,FALSE,FALSE,FALSE,NaN
Ge Misha,UZB,2014,FS,8,2A,3.63,0,3.63,TRUE,FALSE,FALSE,FALSE,NaN
Ge Misha,UZB,2014,FS,9,3S+3T,9.13,-0.7,8.43,TRUE,FALSE,FALSE,FALSE,NaN
Ge Misha,UZB,2014,FS,10,FSSp2,2.3,0.29,2.59,FALSE,FALSE,FALSE,FALSE,NaN
Ge Misha,UZB,2014,FS,11,StSq3,3.3,0.86,4.16,FALSE,FALSE,FALSE,FALSE,NaN
Ge Misha,UZB,2014,FS,12,CCoSp4,3.5,0.5,4,FALSE,FALSE,FALSE,FALSE,NaN
Ge Misha,UZB,2014,FS,13,ChSq1,2,1.4,3.4,FALSE,FALSE,FALSE,FALSE,NaN
Amodio Florent,FRA,2014,FS,1,3S,4.2,-0.9,3.3,TRUE,FALSE,FALSE,FALSE,NaN
Amodio Florent,FRA,2014,FS,2,2S,1.3,-0.06,1.24,TRUE,FALSE,FALSE,FALSE,NaN
Amodio Florent,FRA,2014,FS,3,3A,8.5,-1,7.5,TRUE,FALSE,FALSE,FALSE,NaN
Amodio Florent,FRA,2014,FS,4,FCSp2,2.3,0.36,2.66,FALSE,FALSE,FALSE,FALSE,NaN
